subset,protocol,method,seed,metric,variable,value,metrics_path,predictions_path,config_path
single-complete,standard,train_mean,0,rmse,olr,34.39854431152344,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
single-complete,standard,train_mean,0,acc,surface_temperature,0.9600148797035217,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
single-complete,standard,train_mean,0,acc,temperature,0.4538680753774113,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
single-complete,standard,train_mean,0,acc,specific_humidity_dex,0.7478795250256857,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
single-complete,standard,train_mean,0,acc,cloud_fraction,0.6185447010729048,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
single-complete,standard,train_mean,0,acc,u,0.5126047117842568,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
single-complete,standard,train_mean,0,acc,v,0.5739011598957909,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
single-complete,standard,train_mean,0,acc,asr,0.9930168390274048,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
single-complete,standard,train_mean,0,acc,olr,0.7958782315254211,results/models/single-complete/train_mean/metrics_standard.json,results/models/single-complete/train_mean/predictions.npz,results/models/single-complete/train_mean/config.json
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,surface_temperature,0.9570310711860657,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,surface_temperature,0.8524812459945679,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,surface_temperature,0.8832029104232788,,,
multi-partial,shared_planets,coord_deeponet,4,relative_rmse,surface_temperature,0.9509549736976624,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,temperature,0.9422248601913452,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,temperature,0.970743715763092,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,temperature,0.8866570591926575,,,
multi-partial,shared_planets,coord_deeponet,4,relative_rmse,temperature,0.9209572672843933,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,specific_humidity_dex,0.8427774906158447,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,specific_humidity_dex,0.7580699324607849,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,specific_humidity_dex,0.7203660607337952,,,
multi-partial,shared_planets,coord_deeponet,4,relative_rmse,specific_humidity_dex,0.7941281795501709,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,cloud_fraction,0.3758927583694458,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,cloud_fraction,0.3721921443939209,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,cloud_fraction,0.3802333474159241,,,
multi-partial,shared_planets,coord_deeponet,4,relative_rmse,cloud_fraction,0.36886534094810486,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,u,0.8579217791557312,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,u,0.8814526796340942,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,u,0.9091166853904724,,,
multi-partial,shared_planets,coord_deeponet,4,relative_rmse,u,0.8793313503265381,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,v,0.9364496469497681,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,v,0.8489487767219543,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,v,0.906842827796936,,,
multi-partial,shared_planets,coord_deeponet,4,relative_rmse,v,0.9089013338088989,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,asr,0.9266678094863892,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,asr,0.9060439467430115,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,asr,0.8689242601394653,,,
multi-partial,shared_planets,coord_deeponet,4,relative_rmse,asr,0.8599263429641724,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,olr,0.7648974657058716,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,olr,0.7058935761451721,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,olr,0.705169141292572,,,
multi-partial,shared_planets,coord_deeponet,4,relative_rmse,olr,0.7055601477622986,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,surface_temperature,1.0421947240829468,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,surface_temperature,1.0310823917388916,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,surface_temperature,1.03737211227417,,,
multi-partial,shared_planets,coord_deeponet,4,relative_acc,surface_temperature,1.0264376401901245,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,temperature,4.7119646072387695,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,temperature,4.674325466156006,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,temperature,5.0190110206604,,,
multi-partial,shared_planets,coord_deeponet,4,relative_acc,temperature,4.538170337677002,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,specific_humidity_dex,1.2452847957611084,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,specific_humidity_dex,1.2234790325164795,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,specific_humidity_dex,1.2469065189361572,,,
multi-partial,shared_planets,coord_deeponet,4,relative_acc,specific_humidity_dex,1.2113368511199951,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,cloud_fraction,1.2320088148117065,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,cloud_fraction,1.2341994047164917,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,cloud_fraction,1.195354700088501,,,
multi-partial,shared_planets,coord_deeponet,4,relative_acc,cloud_fraction,1.1766053438186646,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,u,3.34362530708313,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,u,3.5024821758270264,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,u,3.3295376300811768,,,
multi-partial,shared_planets,coord_deeponet,4,relative_acc,u,3.3254916667938232,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,v,1.2448266744613647,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,v,1.184747338294983,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,v,1.2302669286727905,,,
multi-partial,shared_planets,coord_deeponet,4,relative_acc,v,1.3008651733398438,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,asr,1.0022239685058594,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,asr,1.0027657747268677,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,asr,1.0033529996871948,,,
multi-partial,shared_planets,coord_deeponet,4,relative_acc,asr,1.0028141736984253,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,olr,1.1461557149887085,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,olr,1.1406673192977905,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,olr,1.1607534885406494,,,
multi-partial,shared_planets,coord_deeponet,4,relative_acc,olr,1.1538869142532349,,,
multi-partial,shared_planets,coord_mlp,1,relative_rmse,surface_temperature,1.2081233263015747,,,
multi-partial,shared_planets,coord_mlp,2,relative_rmse,surface_temperature,1.1058669090270996,,,
multi-partial,shared_planets,coord_mlp,3,relative_rmse,surface_temperature,1.3331069946289062,,,
multi-partial,shared_planets,coord_mlp,4,relative_rmse,surface_temperature,1.4791055917739868,,,
multi-partial,shared_planets,coord_mlp,1,relative_rmse,temperature,0.8988379836082458,,,
multi-partial,shared_planets,coord_mlp,2,relative_rmse,temperature,1.020778775215149,,,
multi-partial,shared_planets,coord_mlp,3,relative_rmse,temperature,0.9639051556587219,,,
multi-partial,shared_planets,coord_mlp,4,relative_rmse,temperature,0.9764639735221863,,,
multi-partial,shared_planets,coord_mlp,1,relative_rmse,specific_humidity_dex,0.842467725276947,,,
multi-partial,shared_planets,coord_mlp,2,relative_rmse,specific_humidity_dex,1.0499675273895264,,,
multi-partial,shared_planets,coord_mlp,3,relative_rmse,specific_humidity_dex,0.9991162419319153,,,
multi-partial,shared_planets,coord_mlp,4,relative_rmse,specific_humidity_dex,0.9802948832511902,,,
multi-partial,shared_planets,coord_mlp,1,relative_rmse,cloud_fraction,0.3630944490432739,,,
multi-partial,shared_planets,coord_mlp,2,relative_rmse,cloud_fraction,0.3725154399871826,,,
multi-partial,shared_planets,coord_mlp,3,relative_rmse,cloud_fraction,0.3592081367969513,,,
multi-partial,shared_planets,coord_mlp,4,relative_rmse,cloud_fraction,0.37459054589271545,,,
multi-partial,shared_planets,coord_mlp,1,relative_rmse,u,0.860917866230011,,,
multi-partial,shared_planets,coord_mlp,2,relative_rmse,u,0.8954593539237976,,,
multi-partial,shared_planets,coord_mlp,3,relative_rmse,u,0.8787574172019958,,,
multi-partial,shared_planets,coord_mlp,4,relative_rmse,u,0.9060777425765991,,,
multi-partial,shared_planets,coord_mlp,1,relative_rmse,v,0.8466871976852417,,,
multi-partial,shared_planets,coord_mlp,2,relative_rmse,v,0.8242285847663879,,,
multi-partial,shared_planets,coord_mlp,3,relative_rmse,v,0.8402725458145142,,,
multi-partial,shared_planets,coord_mlp,4,relative_rmse,v,0.8761399984359741,,,
multi-partial,shared_planets,coord_mlp,1,relative_rmse,asr,2.420707941055298,,,
multi-partial,shared_planets,coord_mlp,2,relative_rmse,asr,3.5580568313598633,,,
multi-partial,shared_planets,coord_mlp,3,relative_rmse,asr,2.7981526851654053,,,
multi-partial,shared_planets,coord_mlp,4,relative_rmse,asr,2.7909295558929443,,,
multi-partial,shared_planets,coord_mlp,1,relative_rmse,olr,0.9872269630432129,,,
multi-partial,shared_planets,coord_mlp,2,relative_rmse,olr,0.9731345772743225,,,
multi-partial,shared_planets,coord_mlp,3,relative_rmse,olr,1.0692965984344482,,,
multi-partial,shared_planets,coord_mlp,4,relative_rmse,olr,1.1064679622650146,,,
multi-partial,shared_planets,coord_mlp,1,relative_acc,surface_temperature,1.0044554471969604,,,
multi-partial,shared_planets,coord_mlp,2,relative_acc,surface_temperature,1.015730619430542,,,
multi-partial,shared_planets,coord_mlp,3,relative_acc,surface_temperature,0.9505598545074463,,,
